! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 11 April 2019 16:45:06
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY49322498
! FIRMWARE_VERSION A.08.18
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1458732802
! CORRECTION1 ON Q*
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT Lin Mag
BEGIN
2000000,0.983343410810166
2190000,0.982235160054325
2380000,0.981368989618294
2570000,0.981373539329195
2760000,0.976036077818557
2950000,0.976039104821305
3140000,0.978705247187637
3330000,0.977930703408569
3520000,0.977476967406493
3710000,0.97673894443444
3900000,0.976134607356019
4090000,0.974696725553086
4280000,0.977416460174365
4470000,0.975800887739528
4660000,0.976224981796597
4850000,0.97627900333746
5040000,0.975998836038941
5230000,0.972997933343881
5420000,0.975720714368269
5610000,0.974680465709899
5800000,0.975576439155926
5990000,0.974578300438563
6180000,0.975693780556835
6370000,0.972814203541518
6560000,0.976426620118377
6750000,0.975561681883594
6940000,0.976524583639783
7130000,0.974787252255152
7320000,0.975319714074399
7510000,0.976104244299013
7700000,0.976152258909549
7890000,0.976498621791231
8080000,0.975212881025245
8270000,0.976824257292789
8460000,0.975190468072564
8650000,0.97669732214304
8840000,0.976676680351487
9030000,0.978671160473915
9220000,0.978554615007258
9410000,0.978783294876475
9600000,0.979449440798711
9790000,0.979605227086794
9980000,0.980262566980381
10170000,0.979763145220881
10360000,0.980518567838017
10550000,0.980423014279131
10740000,0.981051285821271
10930000,0.980487748697409
11120000,0.982648902348136
11310000,0.98254163450995
11500000,0.981919272004274
11690000,0.983550751556615
11880000,0.983350113922291
12070000,0.983648758169409
12260000,0.984525523904123
12450000,0.985080850740547
12640000,0.984885835592498
12830000,0.985154220287767
13020000,0.985803281688387
13210000,0.986325551878588
13400000,0.986406763100994
13590000,0.987601387698209
13780000,0.988220963722096
13970000,0.988460829781156
14160000,0.988629712476017
14350000,0.989781331839738
14540000,0.989606646623689
14730000,0.990110887716556
14920000,0.990613046686857
15110000,0.991257047708717
15300000,0.991709287433648
15490000,0.992617266835805
15680000,0.992916830495191
15870000,0.9931710927931
16060000,0.993803991053928
16250000,0.994484059669666
16440000,0.99443361172615
16630000,0.995353317969975
16820000,0.995548310742234
17010000,0.995568810337487
17200000,0.99660322857608
17390000,0.996769889363594
17580000,0.996893222339716
17770000,0.997296530125295
17960000,0.998231722087993
18150000,0.998870587129919
18340000,0.999617382455037
18530000,0.998957229816017
18720000,0.999715556593481
18910000,1.00031694086427
19100000,1.0011357681576
19290000,1.00083407564084
19480000,1.00112879838782
19670000,1.0033068809653
19860000,1.00359080482313
20050000,1.00294318904465
20240000,1.00262171483105
20430000,1.00200496329393
20620000,1.00276701159923
20810000,1.00202913750385
21000000,1.0015178384306
21190000,1.00119078176598
21380000,1.00010682176596
21570000,0.996747973679996
21760000,0.991133809396789
21950000,0.980851604942539
22140000,0.917166867739763
22330000,0.49490898983576
22520000,0.808765555148111
22710000,0.949549351035606
22900000,0.979193228609188
23090000,0.988866343409301
23280000,0.993195733029946
23470000,0.995781530841328
23660000,0.99642469101254
23850000,0.993769022312569
24040000,0.998625504346945
24230000,0.998706671805551
24420000,0.99913240358465
24610000,0.999070997252327
24800000,0.999907073428653
24990000,1.00015171182841
25180000,1.00117292063506
25370000,1.00147602688354
25560000,1.00087088727371
25750000,1.0021161903207
25940000,1.00099416031023
26130000,1.00084210773856
26320000,1.00175985467689
26510000,1.00121701724655
26700000,1.00131815679291
26890000,1.00101101491863
27080000,1.00083370263716
27270000,1.00187608836798
27460000,1.00247075849813
27650000,1.00166462143261
27840000,1.00109603048723
28030000,1.00088851365598
28220000,1.00053836371829
28410000,1.00093838304688
28600000,1.00159580193802
28790000,1.00195260359021
28980000,1.00123658696879
29170000,1.00213644314947
29360000,1.00053925643661
29550000,1.00076468675021
29740000,1.00072159520033
29930000,1.00039090714218
30120000,1.00111654293271
30310000,1.00080790347637
30500000,1.00062412031651
30690000,0.999937673931934
30880000,1.0003034855784
31070000,0.999666519771377
31260000,0.999292741761415
31450000,1.00007502500607
31640000,0.999594419627896
31830000,0.999291194230178
32020000,0.998666196556689
32210000,0.999210405908361
32400000,0.998822555332384
32590000,0.998006176771097
32780000,0.99810148527511
32970000,0.997602425115343
33160000,0.997240156067687
33350000,0.997438056780164
33540000,0.997533530411028
33730000,0.996570993248415
33920000,0.99672594952256
34110000,0.996378068976071
34300000,0.996015289865364
34490000,0.995670565801373
34680000,0.995051340119327
34870000,0.995296530213329
35060000,0.995353475271109
35250000,0.994627789124198
35440000,0.994352826992357
35630000,0.994037520094502
35820000,0.993990037438192
36010000,0.993982819589916
36200000,0.99293099512183
36390000,0.99310303180242
36580000,0.992889886015581
36770000,0.992324219183508
36960000,0.992169828683803
37150000,0.992153957840012
37340000,0.992453373387924
37530000,0.991411726195306
37720000,0.991999598475065
37910000,0.990439499542934
38100000,0.990692168917326
38290000,0.989851060904771
38480000,0.989724382632597
38670000,0.990421979317508
38860000,0.989890591946904
39050000,0.989292566614776
39240000,0.989343574645375
39430000,0.988704806978863
39620000,0.98879463158981
39810000,0.988727750648638
40000000,0.988499656945095
END
